run_id,op_index,op_tag,ticks_us
43,5,MEAN,5668
43,6,FULLY_CONNECTED,26
44,0,CONV_2D,39678
44,1,DEPTHWISE_CONV_2D,1414
44,2,CONV_2D,24733
44,3,DEPTHWISE_CONV_2D,1415
44,4,CONV_2D,24737
44,5,MEAN,5673
44,6,FULLY_CONNECTED,25
45,0,CONV_2D,39673
45,1,DEPTHWISE_CONV_2D,1415
45,2,CONV_2D,24733
45,3,DEPTHWISE_CONV_2D,1415
45,4,CONV_2D,63958
45,5,MEAN,5678
45,6,FULLY_CONNECTED,25
46,0,CONV_2D,39678
46,1,DEPTHWISE_CONV_2D,1423
46,2,CONV_2D,24732
46,3,DEPTHWISE_CONV_2D,1421
46,4,CONV_2D,24727
46,5,MEAN,5681
46,6,FULLY_CONNECTED,25
47,0,CONV_2D,39674
47,1,DEPTHWISE_CONV_2D,1415
47,2,CONV_2D,24732
47,3,DEPTHWISE_CONV_2D,1415
47,4,CONV_2D,24733
47,5,MEAN,5674
47,6,FULLY_CONNECTED,25
48,0,CONV_2D,39674
48,1,DEPTHWISE_CONV_2D,1415
48,2,CONV_2D,24738
48,3,DEPTHWISE_CONV_2D,1415
48,4,CONV_2D,24733
48,5,MEAN,5674
48,6,FULLY_CONNECTED,25
49,0,CONV_2D,39674
49,1,DEPTHWISE_CONV_2D,1415
49,2,CONV_2D,24738
49,3,DEPTHWISE_CONV_2D,1414
49,4,CONV_2D,24727
49,5,MEAN,5679
49,6,FULLY_CONNECTED,25
50,0,CONV_2D,39673
50,1,DEPTHWISE_CONV_2D,1414
50,2,CONV_2D,24732
50,3,DEPTHWISE_CONV_2D,1421
50,4,CONV_2D,24727
50,5,MEAN,5679
50,6,FULLY_CONNECTED,25
51,0,CONV_2D,39673
51,1,DEPTHWISE_CONV_2D,1414
51,2,CONV_2D,24732
51,3,DEPTHWISE_CONV_2D,1415
51,4,CONV_2D,24733
51,5,MEAN,5673
51,6,FULLY_CONNECTED,25
52,0,CONV_2D,39673
52,1,DEPTHWISE_CONV_2D,1421
52,2,CONV_2D,24732
52,3,DEPTHWISE_CONV_2D,1415
52,4,CONV_2D,24733
52,5,MEAN,5673
52,6,FULLY_CONNECTED,26
53,0,CONV_2D,39673
53,1,DEPTHWISE_CONV_2D,1414
53,2,CONV_2D,24738
53,3,DEPTHWISE_CONV_2D,1415
53,4,CONV_2D,24727
53,5,MEAN,5678
53,6,FULLY_CONNECTED,25
54,0,CONV_2D,39674
54,1,DEPTHWISE_CONV_2D,1415
54,2,CONV_2D,24737
54,3,DEPTHWISE_CONV_2D,1414
54,4,CONV_2D,24727
54,5,MEAN,5679
54,6,FULLY_CONNECTED,25
55,0,CONV_2D,39673
55,1,DEPTHWISE_CONV_2D,1415
55,2,CONV_2D,24732
55,3,DEPTHWISE_CONV_2D,1415
55,4,CONV_2D,24732
55,5,MEAN,5673
55,6,FULLY_CONNECTED,25
56,0,CONV_2D,39673
56,1,DEPTHWISE_CONV_2D,1421
56,2,CONV_2D,24732
56,3,DEPTHWISE_CONV_2D,1415
56,4,CONV_2D,24732
56,5,MEAN,5673
56,6,FULLY_CONNECTED,25
57,0,CONV_2D,39674
57,1,DEPTHWISE_CONV_2D,1420
57,2,CONV_2D,24732
57,3,DEPTHWISE_CONV_2D,1415
57,4,CONV_2D,24727
57,5,MEAN,5680
57,6,FULLY_CONNECTED,25
58,0,CONV_2D,39674
58,1,DEPTHWISE_CONV_2D,1420
58,2,CONV_2D,24733
58,3,DEPTHWISE_CONV_2D,1415
58,4,CONV_2D,24728
58,5,MEAN,5679
58,6,FULLY_CONNECTED,25
59,0,CONV_2D,39674
59,1,DEPTHWISE_CONV_2D,1421
59,2,CONV_2D,24727
59,3,DEPTHWISE_CONV_2D,1420
59,4,CONV_2D,24727
59,5,MEAN,5679
59,6,FULLY_CONNECTED,25
60,0,CONV_2D,39674
60,1,DEPTHWISE_CONV_2D,1420
60,2,CONV_2D,24728
60,3,DEPTHWISE_CONV_2D,1415
60,4,CONV_2D,24733
60,5,MEAN,5674
60,6,FULLY_CONNECTED,25
61,0,CONV_2D,39674
61,1,DEPTHWISE_CONV_2D,1420
61,2,CONV_2D,24733
61,3,DEPTHWISE_CONV_2D,1415
61,4,CONV_2D,24732
61,5,MEAN,5673
61,6,FULLY_CONNECTED,25
62,0,CONV_2D,39673
62,1,DEPTHWISE_CONV_2D,1420
62,2,CONV_2D,24733
62,3,DEPTHWISE_CONV_2D,1414
62,4,CONV_2D,24727
62,5,MEAN,5679
62,6,FULLY_CONNECTED,26
63,0,CONV_2D,39673
63,1,DEPTHWISE_CONV_2D,1420
63,2,CONV_2D,24727
63,3,DEPTHWISE_CONV_2D,1421
63,4,CONV_2D,24727
63,5,MEAN,5678
63,6,FULLY_CONNECTED,25
64,0,CONV_2D,39674
64,1,DEPTHWISE_CONV_2D,1420
64,2,CONV_2D,24727
64,3,DEPTHWISE_CONV_2D,1415
64,4,CONV_2D,24733
64,5,MEAN,5674
64,6,FULLY_CONNECTED,25
65,0,CONV_2D,39679
65,1,DEPTHWISE_CONV_2D,1415
65,2,CONV_2D,24733
65,3,DEPTHWISE_CONV_2D,1416
65,4,CONV_2D,24733
65,5,MEAN,5674
65,6,FULLY_CONNECTED,25
66,0,CONV_2D,39679
66,1,DEPTHWISE_CONV_2D,1415
66,2,CONV_2D,24733
66,3,DEPTHWISE_CONV_2D,1414
66,4,CONV_2D,24732
66,5,MEAN,5674
66,6,FULLY_CONNECTED,25
67,0,CONV_2D,39678
67,1,DEPTHWISE_CONV_2D,1415
67,2,CONV_2D,24733
67,3,DEPTHWISE_CONV_2D,1415
67,4,CONV_2D,24732
67,5,MEAN,5674
67,6,FULLY_CONNECTED,25
68,0,CONV_2D,39678
68,1,DEPTHWISE_CONV_2D,1415
68,2,CONV_2D,24727
68,3,DEPTHWISE_CONV_2D,1415
68,4,CONV_2D,24738
68,5,MEAN,5668
68,6,FULLY_CONNECTED,25
69,0,CONV_2D,39679
69,1,DEPTHWISE_CONV_2D,1421
69,2,CONV_2D,24728
69,3,DEPTHWISE_CONV_2D,1415
69,4,CONV_2D,24738
69,5,MEAN,5668
69,6,FULLY_CONNECTED,25
70,0,CONV_2D,39678
70,1,DEPTHWISE_CONV_2D,1414
70,2,CONV_2D,24733
70,3,DEPTHWISE_CONV_2D,1415
70,4,CONV_2D,24732
70,5,MEAN,5674
70,6,FULLY_CONNECTED,25
71,0,CONV_2D,39679
71,1,DEPTHWISE_CONV_2D,1415
71,2,CONV_2D,24733
71,3,DEPTHWISE_CONV_2D,1415
71,4,CONV_2D,24732
71,5,MEAN,5674
71,6,FULLY_CONNECTED,25
72,0,CONV_2D,39679
72,1,DEPTHWISE_CONV_2D,1415
72,2,CONV_2D,24727
72,3,DEPTHWISE_CONV_2D,1414
72,4,CONV_2D,24738
72,5,MEAN,5674
72,6,FULLY_CONNECTED,25
73,0,CONV_2D,39678
73,1,DEPTHWISE_CONV_2D,1414
73,2,CONV_2D,24727
73,3,DEPTHWISE_CONV_2D,1415
73,4,CONV_2D,24737
73,5,MEAN,5668
73,6,FULLY_CONNECTED,25
74,0,CONV_2D,39679
74,1,DEPTHWISE_CONV_2D,1415
74,2,CONV_2D,24733
74,3,DEPTHWISE_CONV_2D,1415
74,4,CONV_2D,24738
74,5,MEAN,5668
74,6,FULLY_CONNECTED,25
75,0,CONV_2D,39679
75,1,DEPTHWISE_CONV_2D,1415
75,2,CONV_2D,24733
75,3,DEPTHWISE_CONV_2D,1414
75,4,CONV_2D,24732
75,5,MEAN,5674
75,6,FULLY_CONNECTED,26
76,0,CONV_2D,39678
76,1,DEPTHWISE_CONV_2D,1414
76,2,CONV_2D,24727
76,3,DEPTHWISE_CONV_2D,1421
76,4,CONV_2D,24732
76,5,MEAN,5679
76,6,FULLY_CONNECTED,26
77,0,CONV_2D,39673
77,1,DEPTHWISE_CONV_2D,1414
77,2,CONV_2D,24727
77,3,DEPTHWISE_CONV_2D,1415
77,4,CONV_2D,24738
77,5,MEAN,5673
77,6,FULLY_CONNECTED,26
78,0,CONV_2D,39673
78,1,DEPTHWISE_CONV_2D,1414
78,2,CONV_2D,24733
78,3,DEPTHWISE_CONV_2D,1421
78,4,CONV_2D,24733
78,5,MEAN,5674
78,6,FULLY_CONNECTED,25
79,0,CONV_2D,39674
79,1,DEPTHWISE_CONV_2D,1415
79,2,CONV_2D,24733
79,3,DEPTHWISE_CONV_2D,1420
79,4,CONV_2D,24727
79,5,MEAN,5679
79,6,FULLY_CONNECTED,25
80,0,CONV_2D,39674
80,1,DEPTHWISE_CONV_2D,1415
80,2,CONV_2D,24727
80,3,DEPTHWISE_CONV_2D,1426
80,4,CONV_2D,24728
80,5,MEAN,5679
80,6,FULLY_CONNECTED,25
81,0,CONV_2D,39674
81,1,DEPTHWISE_CONV_2D,1415
81,2,CONV_2D,24728
81,3,DEPTHWISE_CONV_2D,1420
81,4,CONV_2D,24733
81,5,MEAN,5673
81,6,FULLY_CONNECTED,25
82,0,CONV_2D,39674
82,1,DEPTHWISE_CONV_2D,1421
82,2,CONV_2D,24728
82,3,DEPTHWISE_CONV_2D,1420
82,4,CONV_2D,24732
82,5,MEAN,5673
82,6,FULLY_CONNECTED,25
83,0,CONV_2D,39673
83,1,DEPTHWISE_CONV_2D,1414
83,2,CONV_2D,24733
83,3,DEPTHWISE_CONV_2D,1420
83,4,CONV_2D,24727
83,5,MEAN,5679
83,6,FULLY_CONNECTED,26
84,0,CONV_2D,39673
84,1,DEPTHWISE_CONV_2D,1415
84,2,CONV_2D,24733
84,3,DEPTHWISE_CONV_2D,1421
84,4,CONV_2D,24727
84,5,MEAN,5678
84,6,FULLY_CONNECTED,25
85,0,CONV_2D,39674
85,1,DEPTHWISE_CONV_2D,1415
85,2,CONV_2D,24727
85,3,DEPTHWISE_CONV_2D,1420
85,4,CONV_2D,24733
85,5,MEAN,5680
85,6,FULLY_CONNECTED,25
86,0,CONV_2D,39668
86,1,DEPTHWISE_CONV_2D,1421
86,2,CONV_2D,24732
86,3,DEPTHWISE_CONV_2D,1415
86,4,CONV_2D,24733
86,5,MEAN,5674
86,6,FULLY_CONNECTED,25
87,0,CONV_2D,39674
87,1,DEPTHWISE_CONV_2D,1415
87,2,CONV_2D,24738
87,3,DEPTHWISE_CONV_2D,1415
87,4,CONV_2D,24727
87,5,MEAN,5679
87,6,FULLY_CONNECTED,25
88,0,CONV_2D,39674
88,1,DEPTHWISE_CONV_2D,1415
88,2,CONV_2D,24737
88,3,DEPTHWISE_CONV_2D,1414
88,4,CONV_2D,24727
88,5,MEAN,5679
88,6,FULLY_CONNECTED,25
89,0,CONV_2D,39673
89,1,DEPTHWISE_CONV_2D,1415
89,2,CONV_2D,24732
89,3,DEPTHWISE_CONV_2D,1421
89,4,CONV_2D,24727
89,5,MEAN,5679
89,6,FULLY_CONNECTED,25
90,0,CONV_2D,39673
90,1,DEPTHWISE_CONV_2D,1414
90,2,CONV_2D,24732
90,3,DEPTHWISE_CONV_2D,1415
90,4,CONV_2D,24733
90,5,MEAN,5673
90,6,FULLY_CONNECTED,25
91,0,CONV_2D,39673
91,1,DEPTHWISE_CONV_2D,1414
91,2,CONV_2D,24738
91,3,DEPTHWISE_CONV_2D,1415
91,4,CONV_2D,24733
91,5,MEAN,5673
91,6,FULLY_CONNECTED,25
92,0,CONV_2D,39673
92,1,DEPTHWISE_CONV_2D,1415
92,2,CONV_2D,24738
92,3,DEPTHWISE_CONV_2D,1415
92,4,CONV_2D,24728
92,5,MEAN,5679
92,6,FULLY_CONNECTED,25
93,0,CONV_2D,39674
93,1,DEPTHWISE_CONV_2D,1415
93,2,CONV_2D,24732
93,3,DEPTHWISE_CONV_2D,1421
93,4,CONV_2D,24727
93,5,MEAN,5679
93,6,FULLY_CONNECTED,26
94,0,CONV_2D,39673
94,1,DEPTHWISE_CONV_2D,1414
