run_id,op_index,op_tag,ticks_us
11,14,FULLY_CONNECTED,71
12,0,CONV_2D,39748
12,1,DEPTHWISE_CONV_2D,1434
12,2,CONV_2D,24794
12,3,DEPTHWISE_CONV_2D,1471
12,4,CONV_2D,24811
12,5,DEPTHWISE_CONV_2D,1436
12,6,CONV_2D,24836
12,7,DEPTHWISE_CONV_2D,1454
12,8,CONV_2D,24769
12,9,DEPTHWISE_CONV_2D,1470
12,10,CONV_2D,24825
12,11,DEPTHWISE_CONV_2D,1436
12,12,CONV_2D,24829
12,13,MEAN,5687
12,14,FULLY_CONNECTED,70
13,0,CONV_2D,39751
13,1,DEPTHWISE_CONV_2D,1438
13,2,CONV_2D,24803
13,3,DEPTHWISE_CONV_2D,1468
13,4,CONV_2D,24809
13,5,DEPTHWISE_CONV_2D,1435
13,6,CONV_2D,24841
13,7,DEPTHWISE_CONV_2D,1442
13,8,CONV_2D,24777
13,9,DEPTHWISE_CONV_2D,1475
13,10,CONV_2D,24826
13,11,DEPTHWISE_CONV_2D,1438
13,12,CONV_2D,24835
13,13,MEAN,5681
13,14,FULLY_CONNECTED,72
14,0,CONV_2D,39748
14,1,DEPTHWISE_CONV_2D,1440
14,2,CONV_2D,24800
14,3,DEPTHWISE_CONV_2D,1471
14,4,CONV_2D,24805
14,5,DEPTHWISE_CONV_2D,1447
14,6,CONV_2D,24837
14,7,DEPTHWISE_CONV_2D,1448
14,8,CONV_2D,24787
14,9,DEPTHWISE_CONV_2D,1470
14,10,CONV_2D,24815
14,11,DEPTHWISE_CONV_2D,1441
14,12,CONV_2D,24835
14,13,MEAN,5687
14,14,FULLY_CONNECTED,71
15,0,CONV_2D,39748
15,1,DEPTHWISE_CONV_2D,1443
15,2,CONV_2D,24798
15,3,DEPTHWISE_CONV_2D,1468
15,4,CONV_2D,24815
15,5,DEPTHWISE_CONV_2D,1442
15,6,CONV_2D,24836
15,7,DEPTHWISE_CONV_2D,1447
15,8,CONV_2D,24784
15,9,DEPTHWISE_CONV_2D,1469
15,10,CONV_2D,24826
15,11,DEPTHWISE_CONV_2D,1435
15,12,CONV_2D,24836
15,13,MEAN,5687
15,14,FULLY_CONNECTED,72
16,0,CONV_2D,39754
16,1,DEPTHWISE_CONV_2D,1435
16,2,CONV_2D,24797
16,3,DEPTHWISE_CONV_2D,1477
16,4,CONV_2D,24811
16,5,DEPTHWISE_CONV_2D,1446
16,6,CONV_2D,24836
16,7,DEPTHWISE_CONV_2D,1449
16,8,CONV_2D,24786
16,9,DEPTHWISE_CONV_2D,1468
16,10,CONV_2D,24814
16,11,DEPTHWISE_CONV_2D,1435
16,12,CONV_2D,24847
16,13,MEAN,5676
16,14,FULLY_CONNECTED,70
17,0,CONV_2D,39756
17,1,DEPTHWISE_CONV_2D,1438
17,2,CONV_2D,24807
17,3,DEPTHWISE_CONV_2D,1467
17,4,CONV_2D,24816
17,5,DEPTHWISE_CONV_2D,1466
17,6,CONV_2D,24826
17,7,DEPTHWISE_CONV_2D,1441
17,8,CONV_2D,24799
17,9,DEPTHWISE_CONV_2D,1460
17,10,CONV_2D,24822
17,11,DEPTHWISE_CONV_2D,1437
17,12,CONV_2D,24852
17,13,MEAN,5682
17,14,FULLY_CONNECTED,72
18,0,CONV_2D,39747
18,1,DEPTHWISE_CONV_2D,1441
18,2,CONV_2D,24794
18,3,DEPTHWISE_CONV_2D,1470
18,4,CONV_2D,24825
18,5,DEPTHWISE_CONV_2D,1442
18,6,CONV_2D,24829
18,7,DEPTHWISE_CONV_2D,1454
18,8,CONV_2D,24786
18,9,DEPTHWISE_CONV_2D,1462
18,10,CONV_2D,24821
18,11,DEPTHWISE_CONV_2D,1456
18,12,CONV_2D,24830
18,13,MEAN,5682
18,14,FULLY_CONNECTED,70
19,0,CONV_2D,39752
19,1,DEPTHWISE_CONV_2D,1438
19,2,CONV_2D,24800
19,3,DEPTHWISE_CONV_2D,1474
19,4,CONV_2D,64064
19,5,DEPTHWISE_CONV_2D,1436
19,6,CONV_2D,24837
19,7,DEPTHWISE_CONV_2D,1441
19,8,CONV_2D,24787
19,9,DEPTHWISE_CONV_2D,1460
19,10,CONV_2D,24833
19,11,DEPTHWISE_CONV_2D,1459
19,12,CONV_2D,24826
19,13,MEAN,5687
19,14,FULLY_CONNECTED,73
20,0,CONV_2D,39749
20,1,DEPTHWISE_CONV_2D,1435
20,2,CONV_2D,24813
20,3,DEPTHWISE_CONV_2D,1471
20,4,CONV_2D,24819
20,5,DEPTHWISE_CONV_2D,1436
20,6,CONV_2D,24842
20,7,DEPTHWISE_CONV_2D,1449
20,8,CONV_2D,24788
20,9,DEPTHWISE_CONV_2D,1463
20,10,CONV_2D,24830
20,11,DEPTHWISE_CONV_2D,1435
20,12,CONV_2D,24833
20,13,MEAN,5681
20,14,FULLY_CONNECTED,70
21,0,CONV_2D,39752
21,1,DEPTHWISE_CONV_2D,1456
21,2,CONV_2D,24799
21,3,DEPTHWISE_CONV_2D,1470
21,4,CONV_2D,24832
21,5,DEPTHWISE_CONV_2D,1434
21,6,CONV_2D,24830
21,7,DEPTHWISE_CONV_2D,1445
21,8,CONV_2D,24795
21,9,DEPTHWISE_CONV_2D,1461
21,10,CONV_2D,24848
21,11,DEPTHWISE_CONV_2D,1437
21,12,CONV_2D,24828
21,13,MEAN,5686
21,14,FULLY_CONNECTED,72
22,0,CONV_2D,39748
22,1,DEPTHWISE_CONV_2D,1459
22,2,CONV_2D,24795
22,3,DEPTHWISE_CONV_2D,1471
22,4,CONV_2D,24824
22,5,DEPTHWISE_CONV_2D,1438
22,6,CONV_2D,24842
22,7,DEPTHWISE_CONV_2D,1450
22,8,CONV_2D,24780
22,9,DEPTHWISE_CONV_2D,1464
22,10,CONV_2D,24842
22,11,DEPTHWISE_CONV_2D,1433
22,12,CONV_2D,24825
22,13,MEAN,5687
22,14,FULLY_CONNECTED,69
23,0,CONV_2D,39761
23,1,DEPTHWISE_CONV_2D,1445
23,2,CONV_2D,24798
23,3,DEPTHWISE_CONV_2D,1471
23,4,CONV_2D,24821
23,5,DEPTHWISE_CONV_2D,1439
23,6,CONV_2D,24834
23,7,DEPTHWISE_CONV_2D,1470
23,8,CONV_2D,24779
23,9,DEPTHWISE_CONV_2D,1467
23,10,CONV_2D,24831
23,11,DEPTHWISE_CONV_2D,1433
23,12,CONV_2D,24832
23,13,MEAN,5681
23,14,FULLY_CONNECTED,72
24,0,CONV_2D,39756
24,1,DEPTHWISE_CONV_2D,1443
24,2,CONV_2D,24794
24,3,DEPTHWISE_CONV_2D,1472
24,4,CONV_2D,24822
24,5,DEPTHWISE_CONV_2D,1441
24,6,CONV_2D,24830
24,7,DEPTHWISE_CONV_2D,1456
24,8,CONV_2D,24780
24,9,DEPTHWISE_CONV_2D,1469
24,10,CONV_2D,24826
24,11,DEPTHWISE_CONV_2D,1441
24,12,CONV_2D,24826
24,13,MEAN,5687
24,14,FULLY_CONNECTED,72
25,0,CONV_2D,39753
25,1,DEPTHWISE_CONV_2D,1436
25,2,CONV_2D,24789
25,3,DEPTHWISE_CONV_2D,1471
25,4,CONV_2D,24823
25,5,DEPTHWISE_CONV_2D,1435
25,6,CONV_2D,24837
25,7,DEPTHWISE_CONV_2D,1448
25,8,CONV_2D,24781
25,9,DEPTHWISE_CONV_2D,1463
25,10,CONV_2D,24829
25,11,DEPTHWISE_CONV_2D,1433
25,12,CONV_2D,24833
25,13,MEAN,5681
25,14,FULLY_CONNECTED,71
26,0,CONV_2D,39753
26,1,DEPTHWISE_CONV_2D,1438
26,2,CONV_2D,24795
26,3,DEPTHWISE_CONV_2D,1471
26,4,CONV_2D,24817
26,5,DEPTHWISE_CONV_2D,1438
26,6,CONV_2D,24837
26,7,DEPTHWISE_CONV_2D,1449
26,8,CONV_2D,24779
26,9,DEPTHWISE_CONV_2D,1470
26,10,CONV_2D,24823
26,11,DEPTHWISE_CONV_2D,1433
26,12,CONV_2D,24836
26,13,MEAN,5676
26,14,FULLY_CONNECTED,72
27,0,CONV_2D,39753
27,1,DEPTHWISE_CONV_2D,1437
27,2,CONV_2D,24798
27,3,DEPTHWISE_CONV_2D,1471
27,4,CONV_2D,24824
27,5,DEPTHWISE_CONV_2D,1435
27,6,CONV_2D,24832
27,7,DEPTHWISE_CONV_2D,1449
27,8,CONV_2D,24785
27,9,DEPTHWISE_CONV_2D,1462
27,10,CONV_2D,24822
27,11,DEPTHWISE_CONV_2D,1440
27,12,CONV_2D,24831
27,13,MEAN,5681
27,14,FULLY_CONNECTED,71
28,0,CONV_2D,39757
28,1,DEPTHWISE_CONV_2D,1437
28,2,CONV_2D,24790
28,3,DEPTHWISE_CONV_2D,1473
28,4,CONV_2D,24822
28,5,DEPTHWISE_CONV_2D,1436
28,6,CONV_2D,24831
28,7,DEPTHWISE_CONV_2D,1455
28,8,CONV_2D,24779
28,9,DEPTHWISE_CONV_2D,1465
28,10,CONV_2D,24829
